Id2,Total,"Car, truck, or van",Public transportation (excluding taxicab),Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked at home
2.50214E+11,1067,1013,54,0,0,0,0,0,0
2.50214E+11,522,412,83,0,0,0,0,0,27
2.50214E+11,1460,1241,191,6,0,0,1,21,0
2.50214E+11,880,799,81,0,0,0,0,0,0
2.50214E+11,546,457,58,0,0,14,1,0,16
2.50214E+11,1970,1751,185,0,0,0,0,0,34
2.50214E+11,363,295,33,0,0,35,0,0,0
2.50214E+11,802,737,16,0,0,0,27,11,11
2.50214E+11,1164,1033,87,0,0,0,23,20,1
2.50214E+11,1060,925,86,0,0,0,49,0,0
2.50214E+11,1171,1061,40,0,0,0,0,0,70
2.50214E+11,257,206,30,0,0,0,0,0,21
2.50214E+11,470,360,110,0,0,0,0,0,0
2.50214E+11,1352,1152,151,0,0,0,0,0,49
2.50214E+11,822,664,133,0,0,0,25,0,0
2.50214E+11,563,469,79,0,0,0,0,0,15
2.50214E+11,232,197,24,0,0,0,0,0,11
2.50214E+11,1438,1192,212,15,0,0,0,0,19
2.50214E+11,328,284,44,0,0,0,0,0,0
2.50214E+11,677,568,90,0,0,0,19,0,0
2.50214E+11,786,757,29,0,0,0,0,0,0
2.50214E+11,618,463,140,0,0,0,0,0,15
2.50214E+11,365,305,60,0,0,0,0,0,0
2.50214E+11,570,445,57,0,0,0,0,24,44
2.50214E+11,659,583,46,0,0,0,0,0,30
2.50214E+11,860,748,82,0,0,0,0,0,30
2.50214E+11,819,675,57,0,23,0,11,0,53
2.50214E+11,642,534,44,0,0,0,57,0,7
2.50214E+11,384,304,49,0,0,0,0,0,31
2.50214E+11,633,498,42,0,0,0,25,0,68
2.50214E+11,583,570,13,0,0,0,0,0,0
2.50214E+11,586,540,15,0,0,0,0,0,31
2.50214E+11,1239,1086,104,0,0,0,31,0,18
2.50214E+11,609,577,32,0,0,0,0,0,0
2.50214E+11,822,747,60,0,0,0,15,0,0
2.50214E+11,860,721,102,0,0,0,0,23,14
2.50214E+11,713,556,110,0,0,0,0,0,47
2.50214E+11,600,570,16,0,0,0,0,0,14
2.50214E+11,1436,1297,123,0,0,0,16,0,0
2.50214E+11,809,749,41,0,0,0,0,0,19
2.50214E+11,305,268,18,0,0,0,0,0,19
2.50214E+11,294,254,0,0,0,16,0,0,24
2.50214E+11,672,573,42,0,0,17,24,0,16
2.50214E+11,1016,824,192,0,0,0,0,0,0
2.50214E+11,442,405,24,0,0,0,13,0,0
2.50214E+11,1462,1229,76,35,0,0,43,0,79
2.50214E+11,751,607,116,0,0,0,0,0,28
2.50214E+11,951,891,60,0,0,0,0,0,0
2.50214E+11,425,381,26,0,0,0,0,0,18
2.50214E+11,344,253,55,0,0,0,5,31,0
2.50214E+11,589,540,20,0,0,0,1,0,28
2.50214E+11,570,425,113,0,0,0,0,0,32
2.50214E+11,1017,704,122,0,0,0,171,0,20
2.50214E+11,409,409,0,0,0,0,0,0,0
2.50214E+11,739,578,124,0,20,0,0,0,17
2.50214E+11,649,470,124,0,0,0,0,0,55
2.50214E+11,568,494,52,0,0,0,0,0,22
2.50214E+11,885,759,126,0,0,0,0,0,0
2.50214E+11,482,344,46,0,0,0,0,0,92
2.50214E+11,324,306,0,0,0,0,18,0,0
2.50214E+11,391,358,12,0,0,0,0,0,21
2.50214E+11,673,504,110,0,0,0,27,0,32
2.50214E+11,508,456,35,0,0,0,17,0,0
2.50214E+11,452,310,85,0,0,0,0,0,57
2.50214E+11,364,330,34,0,0,0,0,0,0
2.50214E+11,727,629,58,0,0,0,7,0,33
2.50214E+11,660,557,92,0,0,0,11,0,0
2.50214E+11,406,321,58,20,0,0,0,0,7
2.50214E+11,356,305,20,0,0,0,0,0,31
2.50214E+11,378,306,67,0,0,0,5,0,0
2.50214E+11,794,536,124,0,0,0,0,0,134
2.50214E+11,381,220,86,0,0,0,0,0,75
2.50214E+11,785,498,238,0,0,0,17,15,17
2.50214E+11,625,517,96,0,0,0,0,0,12
2.50214E+11,738,573,132,0,0,0,0,0,33
2.50214E+11,631,572,0,0,0,0,0,24,35
2.50214E+11,1441,1200,46,0,0,0,0,17,178
2.50214E+11,951,905,0,0,0,0,0,46,0
2.50214E+11,857,823,0,0,0,0,18,0,16
2.50214E+11,1221,1145,36,0,0,0,0,0,40
2.50214E+11,1532,1283,99,0,0,0,0,14,136
2.50214E+11,1427,1198,94,0,0,0,0,36,99
2.50214E+11,661,634,9,0,0,0,0,0,18
2.50214E+11,1159,979,139,0,0,0,0,0,41
2.50214E+11,1243,1017,132,9,0,0,16,15,54
2.50214E+11,540,479,46,0,0,0,0,0,15
2.50214E+11,1052,870,155,0,0,0,0,0,27
2.50214E+11,871,468,30,0,5,0,268,7,93
2.50214E+11,445,403,23,0,0,0,0,0,19
2.50214E+11,1080,953,60,0,0,0,22,0,45
2.50214E+11,789,654,77,0,0,0,0,0,58
2.50214E+11,1259,1046,32,0,0,0,15,0,166
2.50214E+11,939,790,92,0,0,0,0,21,36
2.50214E+11,1495,1262,114,0,0,0,19,0,100
2.50214E+11,1319,1097,84,0,0,0,16,0,122
2.50214E+11,729,647,13,0,0,0,0,0,69
2.50214E+11,1003,946,24,0,8,0,0,16,9
2.50214E+11,1288,960,186,0,9,0,38,8,87
2.50214E+11,1472,1235,55,0,0,0,54,15,113
2.50214E+11,707,545,74,0,0,0,0,0,88
2.50214E+11,1006,866,56,0,0,0,0,0,84
2.50214E+11,943,768,37,0,0,0,0,62,76
2.50214E+11,1168,1088,0,0,0,0,0,80,0
2.50214E+11,1032,1011,0,0,0,0,0,0,21
2.50214E+11,1319,1148,0,0,0,0,19,80,72
2.50214E+11,917,750,21,0,0,0,65,0,81
2.50214E+11,1545,1383,29,0,0,0,0,57,76
2.50214E+11,1877,1687,94,0,0,0,0,13,83
2.50214E+11,907,741,73,0,0,0,15,0,78
2.50214E+11,688,649,15,0,0,0,24,0,0
2.50214E+11,363,328,0,0,0,0,35,0,0
2.50215E+11,1212,1106,64,0,11,0,0,0,31
2.50215E+11,857,765,36,0,10,0,0,0,46
2.50215E+11,853,740,102,0,0,0,0,0,11
2.50215E+11,1179,955,126,0,0,0,54,0,44
2.50215E+11,655,500,63,0,0,0,51,8,33
2.50215E+11,1190,967,40,0,0,0,30,36,117
2.50215E+11,1184,1098,32,0,0,0,13,11,30
2.50215E+11,391,302,32,0,0,0,38,5,14
2.50215E+11,410,364,28,0,0,0,18,0,0
2.50215E+11,1018,853,82,0,0,0,11,0,72
2.50215E+11,779,693,8,0,0,0,65,0,13
2.50215E+11,471,419,36,0,0,0,0,0,16
2.50215E+11,388,319,42,0,0,0,27,0,0
2.50215E+11,691,593,64,0,0,0,33,0,1
2.50215E+11,803,608,104,0,0,0,24,0,67
2.50215E+11,526,470,24,0,0,0,0,0,32
2.50215E+11,636,557,21,0,0,11,0,0,47
2.50215E+11,1213,989,179,0,0,0,11,10,24
2.50215E+11,628,577,42,0,0,0,0,0,9
2.50215E+11,698,628,28,0,0,0,0,0,42
2.50215E+11,700,629,54,0,0,0,17,0,0
2.50215E+11,499,462,29,0,0,0,0,0,8
2.50215E+11,603,514,74,0,0,0,0,0,15
2.50215E+11,634,514,53,0,0,8,47,0,12
2.50215E+11,456,358,40,0,0,16,0,0,42
2.50215E+11,896,677,170,0,0,0,11,0,38
2.50215E+11,556,514,13,0,0,0,0,0,29
2.50215E+11,352,278,23,0,0,19,0,0,32
