tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
551,1/1/2016 15:36,1/1/2016 15:45,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,117,Binney St / Sixth St,42.366095,-71.086388,909,Subscriber,\N,0,2016,1
544,1/1/2016 15:37,1/1/2016 15:46,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,449,Subscriber,1992,2,2016,1
264,1/1/2016 15:37,1/1/2016 15:41,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1534,Subscriber,1990,1,2016,1
1132,1/1/2016 15:38,1/1/2016 15:57,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1481,Customer,1989,1,2016,1
1369,1/1/2016 15:41,1/1/2016 16:04,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,644,Subscriber,1981,1,2016,1
514,1/1/2016 15:53,1/1/2016 16:02,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,115,Porter Square Station,42.387995,-71.119084,56,Subscriber,1992,1,2016,1
411,1/1/2016 15:54,1/1/2016 16:00,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,156,Subscriber,1988,2,2016,1
570,1/1/2016 16:00,1/1/2016 16:10,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1558,Subscriber,1989,1,2016,1
564,1/1/2016 16:02,1/1/2016 16:11,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1566,Subscriber,1991,1,2016,1
557,1/1/2016 16:02,1/1/2016 16:11,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,862,Subscriber,1992,2,2016,1
225,1/1/2016 16:11,1/1/2016 16:15,107,Ames St at Main St,42.3625,-71.08822,117,Binney St / Sixth St,42.366095,-71.086388,985,Subscriber,\N,0,2016,1
353,1/1/2016 16:14,1/1/2016 16:20,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,177,University Park,42.36264779,-71.10006094,1568,Subscriber,1996,1,2016,1
558,1/1/2016 16:15,1/1/2016 16:24,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,177,University Park,42.36264779,-71.10006094,1041,Subscriber,1990,2,2016,1
5198,1/1/2016 16:17,1/1/2016 17:44,107,Ames St at Main St,42.3625,-71.08822,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1293,Subscriber,\N,0,2016,1
5177,1/1/2016 16:18,1/1/2016 17:44,107,Ames St at Main St,42.3625,-71.08822,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1281,Subscriber,\N,0,2016,1
5081,1/1/2016 16:20,1/1/2016 17:44,107,Ames St at Main St,42.3625,-71.08822,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1488,Subscriber,\N,0,2016,1
5060,1/1/2016 16:20,1/1/2016 17:44,107,Ames St at Main St,42.3625,-71.08822,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1069,Subscriber,\N,0,2016,1
262,1/1/2016 16:23,1/1/2016 16:27,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,708,Subscriber,1984,1,2016,1
224,1/1/2016 16:32,1/1/2016 16:35,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1274,Subscriber,1986,1,2016,1
766,1/1/2016 16:35,1/1/2016 16:47,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,371,Subscriber,1992,1,2016,1
519,1/1/2016 16:35,1/1/2016 16:44,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1215,Subscriber,1993,1,2016,1
230,1/1/2016 16:35,1/1/2016 16:39,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,691,Subscriber,1990,2,2016,1
344,1/1/2016 16:38,1/1/2016 16:43,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,141,Kendall Street,42.36356016,-71.08216792,1100,Subscriber,1993,1,2016,1
227,1/1/2016 16:40,1/1/2016 16:43,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,347,Subscriber,1991,1,2016,1
314,1/1/2016 16:40,1/1/2016 16:45,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1274,Subscriber,1986,1,2016,1
293,1/1/2016 16:45,1/1/2016 16:50,177,University Park,42.36264779,-71.10006094,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1568,Subscriber,1996,1,2016,1
1229,1/1/2016 16:46,1/1/2016 17:06,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,115,Porter Square Station,42.387995,-71.119084,339,Subscriber,\N,0,2016,1
1189,1/1/2016 16:47,1/1/2016 17:07,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,115,Porter Square Station,42.387995,-71.119084,781,Subscriber,\N,0,2016,1
485,1/1/2016 16:53,1/1/2016 17:01,115,Porter Square Station,42.387995,-71.119084,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1119,Customer,1962,2,2016,1
684,1/1/2016 16:57,1/1/2016 17:09,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1534,Subscriber,1991,1,2016,1
320,1/1/2016 16:59,1/1/2016 17:04,141,Kendall Street,42.36356016,-71.08216792,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1161,Subscriber,1993,1,2016,1
498,1/1/2016 17:00,1/1/2016 17:08,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1473,Subscriber,1992,2,2016,1
471,1/1/2016 17:07,1/1/2016 17:15,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,638,Customer,1991,1,2016,1
827,1/1/2016 17:13,1/1/2016 17:27,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,42,Subscriber,1992,2,2016,1
1041,1/1/2016 17:21,1/1/2016 17:39,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,476,Subscriber,1992,1,2016,1
459,1/1/2016 17:30,1/1/2016 17:37,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,421,Subscriber,1991,1,2016,1
448,1/1/2016 17:43,1/1/2016 17:51,176,Lesley University,42.38674802,-71.11901879,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,841,Customer,1958,2,2016,1
419,1/1/2016 17:43,1/1/2016 17:50,176,Lesley University,42.38674802,-71.11901879,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,125,Subscriber,\N,0,2016,1
1836,1/1/2016 17:46,1/1/2016 18:16,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,638,Subscriber,\N,0,2016,1
1841,1/1/2016 17:46,1/1/2016 18:17,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,642,Subscriber,\N,0,2016,1
1653,1/1/2016 17:49,1/1/2016 18:16,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,1456,Subscriber,\N,0,2016,1
447,1/1/2016 17:59,1/1/2016 18:06,107,Ames St at Main St,42.3625,-71.08822,107,Ames St at Main St,42.3625,-71.08822,1475,Subscriber,1980,1,2016,1
308,1/1/2016 18:03,1/1/2016 18:08,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1473,Subscriber,1978,1,2016,1
1402,1/1/2016 18:06,1/1/2016 18:29,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,864,Subscriber,1985,1,2016,1
386,1/1/2016 18:10,1/1/2016 18:16,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121,-71.10394478,136,Subscriber,1980,1,2016,1
582,1/1/2016 18:19,1/1/2016 18:29,107,Ames St at Main St,42.3625,-71.08822,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,86,Customer,1981,1,2016,1
2548,1/1/2016 18:28,1/1/2016 19:11,115,Porter Square Station,42.387995,-71.119084,152,Ink Block,42.345901,-71.063187,781,Subscriber,\N,0,2016,1
241,1/1/2016 18:28,1/1/2016 18:32,115,Porter Square Station,42.387995,-71.119084,115,Porter Square Station,42.387995,-71.119084,339,Subscriber,\N,0,2016,1
440,1/1/2016 18:31,1/1/2016 18:39,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,863,Subscriber,1990,1,2016,1
673,1/1/2016 18:33,1/1/2016 18:44,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,177,University Park,42.36264779,-71.10006094,236,Subscriber,1984,1,2016,1
2280,1/1/2016 18:33,1/1/2016 19:11,115,Porter Square Station,42.387995,-71.119084,152,Ink Block,42.345901,-71.063187,996,Subscriber,\N,0,2016,1
1514,1/1/2016 18:42,1/1/2016 19:08,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,143,EF - North Point Park,42.369885,-71.069957,896,Subscriber,1972,2,2016,1
256,1/1/2016 18:44,1/1/2016 18:49,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,179,MIT Vassar St,42.35560121,-71.10394478,42,Subscriber,1990,2,2016,1
205,1/1/2016 18:47,1/1/2016 18:51,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,136,Subscriber,1989,1,2016,1
761,1/1/2016 18:47,1/1/2016 19:00,176,Lesley University,42.38674802,-71.11901879,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,204,Subscriber,1989,2,2016,1
712,1/1/2016 18:48,1/1/2016 19:00,176,Lesley University,42.38674802,-71.11901879,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,572,Subscriber,1989,1,2016,1
414,1/1/2016 18:50,1/1/2016 18:57,107,Ames St at Main St,42.3625,-71.08822,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1454,Subscriber,1982,1,2016,1
447,1/1/2016 18:52,1/1/2016 19:00,176,Lesley University,42.38674802,-71.11901879,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,865,Subscriber,1992,1,2016,1
394,1/1/2016 18:54,1/1/2016 19:01,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1204,Customer,1986,1,2016,1
435,1/1/2016 18:55,1/1/2016 19:02,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,681,Customer,1991,1,2016,1
287,1/1/2016 18:57,1/1/2016 19:02,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,835,Subscriber,1982,1,2016,1
918,1/1/2016 18:59,1/1/2016 19:14,176,Lesley University,42.38674802,-71.11901879,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,357,Subscriber,\N,0,2016,1
182,1/1/2016 19:01,1/1/2016 19:04,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,691,Subscriber,1990,1,2016,1
305,1/1/2016 19:02,1/1/2016 19:07,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,156,Subscriber,1990,1,2016,1
548,1/1/2016 19:07,1/1/2016 19:16,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,176,Lesley University,42.38674802,-71.11901879,572,Subscriber,1989,1,2016,1
560,1/1/2016 19:07,1/1/2016 19:16,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,176,Lesley University,42.38674802,-71.11901879,1454,Subscriber,1992,1,2016,1
565,1/1/2016 19:07,1/1/2016 19:16,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,176,Lesley University,42.38674802,-71.11901879,1471,Subscriber,1989,2,2016,1
376,1/1/2016 19:10,1/1/2016 19:16,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,107,Ames St at Main St,42.3625,-71.08822,347,Subscriber,1984,1,2016,1
409,1/1/2016 19:10,1/1/2016 19:17,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,387,Subscriber,1985,1,2016,1
410,1/1/2016 19:10,1/1/2016 19:17,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1568,Subscriber,1985,1,2016,1
693,1/1/2016 19:16,1/1/2016 19:27,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,130,Subscriber,1983,1,2016,1
373,1/1/2016 19:17,1/1/2016 19:23,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1268,Customer,1979,1,2016,1
651,1/1/2016 19:23,1/1/2016 19:33,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,117,Binney St / Sixth St,42.366095,-71.086388,204,Customer,1980,1,2016,1
267,1/1/2016 19:24,1/1/2016 19:28,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,691,Subscriber,1990,1,2016,1
436,1/1/2016 19:25,1/1/2016 19:33,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,176,Lesley University,42.38674802,-71.11901879,1556,Subscriber,\N,0,2016,1
217706,1/1/2016 19:26,1/4/2016 7:55,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,117,Binney St / Sixth St,42.366095,-71.086388,1450,Customer,1958,2,2016,1
638,1/1/2016 19:27,1/1/2016 19:38,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,791,Customer,1977,1,2016,1
404,1/1/2016 19:28,1/1/2016 19:34,107,Ames St at Main St,42.3625,-71.08822,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,347,Subscriber,1992,1,2016,1
346,1/1/2016 19:28,1/1/2016 19:34,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1473,Subscriber,1978,1,2016,1
821,1/1/2016 19:39,1/1/2016 19:53,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,864,Customer,1994,1,2016,1
436,1/1/2016 19:54,1/1/2016 20:01,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1095,Subscriber,1991,1,2016,1
1508,1/1/2016 20:19,1/1/2016 20:44,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,196,Subscriber,\N,0,2016,1
1476,1/1/2016 20:19,1/1/2016 20:44,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,704,Subscriber,\N,0,2016,1
1094,1/1/2016 20:20,1/1/2016 20:39,117,Binney St / Sixth St,42.366095,-71.086388,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1292,Customer,1977,1,2016,1
263,1/1/2016 20:30,1/1/2016 20:35,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,923,Subscriber,1985,1,2016,1
325,1/1/2016 20:36,1/1/2016 20:42,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,635,Subscriber,1989,2,2016,1
208,1/1/2016 20:47,1/1/2016 20:51,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,177,University Park,42.36264779,-71.10006094,347,Subscriber,1992,1,2016,1
215,1/1/2016 20:49,1/1/2016 20:53,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,179,MIT Vassar St,42.35560121,-71.10394478,136,Subscriber,1984,1,2016,1
290,1/1/2016 20:52,1/1/2016 20:57,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,387,Customer,1986,1,2016,1
280,1/1/2016 20:54,1/1/2016 20:59,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,179,MIT Vassar St,42.35560121,-71.10394478,797,Subscriber,1989,1,2016,1
179,1/1/2016 20:57,1/1/2016 21:00,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1118,Subscriber,1992,1,2016,1
1630,1/1/2016 21:20,1/1/2016 21:47,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,750,Subscriber,\N,0,2016,1
1557,1/1/2016 21:21,1/1/2016 21:47,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1239,Subscriber,\N,0,2016,1
781,1/1/2016 21:49,1/1/2016 22:02,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,107,Ames St at Main St,42.3625,-71.08822,1289,Subscriber,\N,0,2016,1
605,1/1/2016 21:50,1/1/2016 22:00,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,387,Subscriber,1984,1,2016,1
1026,1/1/2016 21:50,1/1/2016 22:07,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,107,Ames St at Main St,42.3625,-71.08822,1239,Subscriber,\N,0,2016,1
335,1/1/2016 21:52,1/1/2016 21:58,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,179,MIT Vassar St,42.35560121,-71.10394478,919,Subscriber,1991,1,2016,1
163,1/1/2016 22:03,1/1/2016 22:06,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,177,University Park,42.36264779,-71.10006094,681,Subscriber,\N,0,2016,1
124,1/1/2016 22:03,1/1/2016 22:06,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,177,University Park,42.36264779,-71.10006094,451,Subscriber,\N,0,2016,1
583,1/1/2016 22:07,1/1/2016 22:16,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,864,Customer,1994,1,2016,1
1672,1/1/2016 22:08,1/1/2016 22:36,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,285,Subscriber,\N,0,2016,1
1619,1/1/2016 22:09,1/1/2016 22:36,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1289,Subscriber,\N,0,2016,1
450,1/1/2016 22:13,1/1/2016 22:21,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,176,Lesley University,42.38674802,-71.11901879,836,Subscriber,1966,2,2016,1
1201,1/1/2016 22:39,1/1/2016 22:59,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,864,Subscriber,\N,0,2016,1
1214,1/1/2016 22:39,1/1/2016 22:59,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1289,Subscriber,\N,0,2016,1
278,1/1/2016 23:08,1/1/2016 23:13,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,835,Subscriber,1985,2,2016,1
1018,1/1/2016 23:08,1/1/2016 23:25,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1289,Subscriber,\N,0,2016,1
1000,1/1/2016 23:09,1/1/2016 23:25,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,864,Subscriber,\N,0,2016,1
473,1/1/2016 23:31,1/1/2016 23:39,177,University Park,42.36264779,-71.10006094,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,856,Subscriber,1990,2,2016,1
1454,1/1/2016 23:34,1/1/2016 23:58,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,888,Subscriber,\N,0,2016,1
1457,1/1/2016 23:34,1/1/2016 23:58,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1289,Subscriber,\N,0,2016,1
935,1/2/2016 0:01,1/2/2016 0:16,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,21,Prudential Center / Belvidere,42.345959,-71.082578,285,Subscriber,\N,0,2016,1
935,1/2/2016 0:01,1/2/2016 0:17,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,21,Prudential Center / Belvidere,42.345959,-71.082578,1289,Subscriber,\N,0,2016,1
